url,7/19/2021,7/20/2021,2021-07-21,2021-07-22,2021-07-23
https://www.opentable.com/r/high-street-on-hudson-new-york,32.0,,36.0,23.0,37.0
https://www.opentable.com/jue-lan-club,135.0,,144.0,148.0,
https://www.opentable.com/row-house,32.0,2.0,6.0,,
https://www.opentable.com/nare-sushi,38.0,,30.0,22.0,30.0
https://www.opentable.com/r/blue-seafood-bar-and-restaurant-new-york,15.0,19.0,7.0,15.0,14.0
https://www.opentable.com/r/5-napkin-burger-upper-east-side-new-york,1.0,,8.0,10.0,11.0
https://www.opentable.com/hudson-hound,1.0,,5.0,,
https://www.opentable.com/chazz-palminteri-ristorante-italiano,12.0,,26.0,34.0,23.0
https://www.opentable.com/wollenskys-grill-new-york,8.0,,23.0,22.0,21.0
https://www.opentable.com/dos-caminos-times-square,33.0,,36.0,37.0,36.0
https://www.opentable.com/r/lamico-new-york,37.0,,54.0,49.0,59.0
https://www.opentable.com/numero-28-pizzeria-west-village,3.0,,2.0,2.0,4.0
https://www.opentable.com/hard-rock-cafe-times-square,52.0,,55.0,60.0,46.0
https://www.opentable.com/danji,24.0,,32.0,,
https://www.opentable.com/yakiniku-futago,45.0,,58.0,,39.0
https://www.opentable.com/r/the-ribbon-nyc,16.0,,29.0,23.0,23.0
https://www.opentable.com/r/delice-and-sarrasin-new-york,21.0,,21.0,20.0,27.0
https://www.opentable.com/r/delice-and-sarrasin-new-york,21.0,,21.0,20.0,23.0
https://www.opentable.com/r/bistrot-leo-new-york,4.0,,3.0,4.0,4.0
https://www.opentable.com/r/bistrot-leo-new-york,4.0,,3.0,4.0,4.0
https://www.opentable.com/yakitori-tori-shin-west,7.0,,12.0,,
https://www.opentable.com/korali,17.0,,26.0,,
https://www.opentable.com/the-grange,6.0,,7.0,,
https://www.opentable.com/da-nico-ristorante-manhattan-location,26.0,,22.0,18.0,28.0
https://www.opentable.com/r/javelina-union-square-new-york,33.0,,36.0,30.0,29.0
https://www.opentable.com/r/ainsworth-midtown-new-york,8.0,,27.0,24.0,43.0
https://www.opentable.com/bar-primi,44.0,,,69.0,66.0
https://www.opentable.com/r/hunt-and-fish-club-nyc-new-york,15.0,,23.0,43.0,45.0
https://www.opentable.com/bocado-cafe,18.0,,24.0,,
https://www.opentable.com/blue-ribbon-brasserie,40.0,55.0,67.0,39.0,44.0
https://www.opentable.com/adalya,4.0,,6.0,8.0,10.0
https://www.opentable.com/da-claudio-ristorante,14.0,,16.0,,
https://www.opentable.com/porteno-restaurant,11.0,,5.0,8.0,11.0
https://www.opentable.com/r/il-patio-di-eataly-new-york1,41.0,,38.0,55.0,53.0
https://www.opentable.com/r/mastros-steakhouse-new-york-city-new-york,118.0,,135.0,138.0,130.0
https://www.opentable.com/bowery-meat-company,14.0,,14.0,8.0,9.0
https://www.opentable.com/the-little-beet-table,45.0,,59.0,52.0,40.0
https://www.opentable.com/limani-nyc,25.0,,66.0,45.0,44.0
https://www.opentable.com/wild-west-village,22.0,,27.0,19.0,32.0
https://www.opentable.com/old-tbilisi,10.0,,8.0,11.0,14.0
https://www.opentable.com/r/finestra-new-york,0.0,,3.0,,
https://www.opentable.com/r/gran-morsi-new-york,12.0,,37.0,35.0,
https://www.opentable.com/bistro-les-amis,5.0,,7.0,4.0,4.0
https://www.opentable.com/r/anejo-tribeca-new-york,22.0,,53.0,48.0,51.0
https://www.opentable.com/r/212-steakhouse-new-york,20.0,,16.0,17.0,29.0
https://www.opentable.com/district-tap-house,1.0,,4.0,3.0,
https://www.opentable.com/haru-sushi-w-43rd,37.0,,27.0,39.0,40.0
https://www.opentable.com/r/il-mulino-prime-soho,39.0,,54.0,39.0,31.0
https://www.opentable.com/jones-wood-foundry,29.0,,25.0,27.0,37.0
https://www.opentable.com/r/awadh-new-york,11.0,,7.0,,
https://www.opentable.com/r/fonda-chelsea-new-york,0.0,,36.0,44.0,53.0
https://www.opentable.com/r/fonda-chelsea-new-york,28.0,,36.0,44.0,53.0
https://www.opentable.com/amber-west-village,24.0,,26.0,10.0,19.0
https://www.opentable.com/r/the-leopard-at-des-artistes-new-york,67.0,,54.0,49.0,45.0
https://www.opentable.com/r/the-leopard-at-des-artistes-new-york,67.0,,54.0,49.0,50.0
https://www.opentable.com/altesi-ristorante,34.0,,28.0,29.0,22.0
https://www.opentable.com/toledo-restaurant,0.0,,4.0,3.0,4.0
https://www.opentable.com/toledo-restaurant,0.0,,3.0,3.0,4.0
https://www.opentable.com/tavern-on-the-green,340.0,,302.0,309.0,
https://www.opentable.com/mama-mia-44sw,7.0,,6.0,3.0,5.0
https://www.opentable.com/r/quality-italian-new-york,170.0,,148.0,148.0,121.0
https://www.opentable.com/r/barbalu-new-york,21.0,,22.0,,
https://www.opentable.com/r/amarone-new-york,7.0,,4.0,4.0,3.0
https://www.opentable.com/r/frida-midtown,2.0,,5.0,9.0,3.0
https://www.opentable.com/r/laduree-soho-restaurant-new-york,72.0,,60.0,79.0,82.0
https://www.opentable.com/amaranth,42.0,,32.0,26.0,20.0
https://www.opentable.com/r/brunetti-pizza-west-village-new-york,10.0,,12.0,19.0,29.0
https://www.opentable.com/r/buenos-aires-new-york,11.0,,8.0,10.0,8.0
https://www.opentable.com/r/buenos-aires-new-york,11.0,,8.0,13.0,8.0
https://www.opentable.com/mamasita-bar-and-grill,4.0,,5.0,2.0,6.0
https://www.opentable.com/r/empire-steakhouse-237-west-54-street-off-of-broadway-new-york,16.0,,36.0,30.0,31.0
https://www.opentable.com/r/reserve-cut-new-york,60.0,62.0,72.0,,
https://www.opentable.com/pippali,9.0,,5.0,9.0,5.0
https://www.opentable.com/cibo-e-vino,19.0,,21.0,,
https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-new-york,129.0,164.0,132.0,125.0,161.0
https://www.opentable.com/antica-ancora,5.0,,7.0,,
https://www.opentable.com/r/death-ave-restaurant-and-brewing-co-new-york,8.0,,12.0,13.0,
https://www.opentable.com/r/gabriels-bar-and-restaurant-new-york,17.0,15.0,18.0,,15.0
https://www.opentable.com/westville-hudson,16.0,,12.0,,4.0
https://www.opentable.com/barawine,7.0,,6.0,,
https://www.opentable.com/the-odeon,134.0,,134.0,146.0,147.0
https://www.opentable.com/the-clam,18.0,,21.0,27.0,21.0
https://www.opentable.com/cafe-cluny,106.0,,118.0,92.0,99.0
https://www.opentable.com/r/the-east-pole-kitchen-and-bar-new-york,34.0,42.0,35.0,41.0,35.0
https://www.opentable.com/r/pomodoro-rosso-new-york,10.0,,18.0,22.0,11.0
https://www.opentable.com/r/khe-yo-new-york-3,117.0,,113.0,113.0,105.0
https://www.opentable.com/la-brochette-kosher-steakhouse,3.0,4.0,4.0,,
https://www.opentable.com/bills-bar-and-burger-downtown,11.0,,12.0,,
https://www.opentable.com/r/mortons-the-steakhouse-world-trade-center-new-york,70.0,,50.0,,
https://www.opentable.com/sel-et-poivre-restaurant,3.0,,1.0,2.0,1.0
https://www.opentable.com/jean-claude-2,16.0,,20.0,32.0,24.0
https://www.opentable.com/anassa-taverna,86.0,,66.0,66.0,67.0
https://www.opentable.com/lafayette,23.0,,33.0,20.0,29.0
https://www.opentable.com/the-boil,17.0,,13.0,18.0,12.0
https://www.opentable.com/pergola,54.0,67.0,78.0,,59.0
https://www.opentable.com/delizia-92,1.0,,2.0,,
https://www.opentable.com/la-bergamote-hells-kitchen,4.0,,5.0,4.0,2.0
https://www.opentable.com/la-bergamote,8.0,,4.0,3.0,7.0
https://www.opentable.com/pasta-lovers-trattoria,13.0,,9.0,14.0,14.0
https://www.opentable.com/r/society-cafe-new-york,18.0,,35.0,26.0,26.0
https://www.opentable.com/the-liberty-nyc,36.0,36.0,37.0,38.0,43.0
https://www.opentable.com/r/serafina-always-grill-new-york,42.0,,27.0,26.0,26.0
https://www.opentable.com/gallaghers-steakhouse-manhattan,131.0,,130.0,116.0,120.0
https://www.opentable.com/the-crosby-bar,29.0,,51.0,40.0,
https://www.opentable.com/the-crosby-bar,29.0,,51.0,40.0,
https://www.opentable.com/r/joanne-trattoria-new-york,14.0,,28.0,23.0,18.0
https://www.opentable.com/bxl-zoute,5.0,4.0,4.0,4.0,4.0
https://www.opentable.com/the-dutch,55.0,,67.0,65.0,97.0
https://www.opentable.com/r/il-gattopardo-new-york,77.0,,52.0,65.0,48.0
https://www.opentable.com/r/malai-marke-new-york,5.0,,10.0,1.0,1.0
https://www.opentable.com/r/bocca-di-bacco-chelsea-20th-st-new-york,10.0,,16.0,10.0,22.0
https://www.opentable.com/sea-fire-grill,40.0,,119.0,104.0,62.0
https://www.opentable.com/wa-jeal,5.0,,4.0,1.0,0.0
https://www.opentable.com/r/hancock-st-new-york,4.0,,15.0,21.0,13.0
https://www.opentable.com/r/dulce-vida-latin-bistro-new-york,3.0,,2.0,2.0,1.0
https://www.opentable.com/la-bella-vita-new-york,0.0,,3.0,3.0,
https://www.opentable.com/r/breslin-burger-new-york,6.0,10.0,19.0,14.0,23.0
https://www.opentable.com/giardino-doro,6.0,,6.0,,
https://www.opentable.com/r/socarrat-paella-bar-midtown-east-new-york,45.0,,45.0,48.0,58.0
https://www.opentable.com/spice-symphony,19.0,,12.0,9.0,21.0
https://www.opentable.com/r/tia-pol-new-york,15.0,,24.0,26.0,23.0
https://www.opentable.com/r/la-pizza-and-la-pasta-eataly-nyc-flatiron-new-york,44.0,,,28.0,50.0
https://www.opentable.com/galli-restaurant-soho,34.0,,27.0,39.0,41.0
https://www.opentable.com/caffe-buon-gusto-ues,18.0,20.0,29.0,27.0,39.0
https://www.opentable.com/serafina-upper-west,34.0,,33.0,30.0,24.0
https://www.opentable.com/angelo-bellini-italian-restaurant,6.0,,3.0,,3.0
https://www.opentable.com/angelo-bellini-italian-restaurant,6.0,,3.0,,3.0
https://www.opentable.com/macs-afghan-kebab-incorporated,0.0,,0.0,0.0,2.0
https://www.opentable.com/benihana-new-york,91.0,,118.0,108.0,121.0
https://www.opentable.com/orient-express-cocktail-bar,4.0,,,3.0,2.0
https://www.opentable.com/r/jubilee-1st-avenue-new-york,13.0,,15.0,8.0,8.0
https://www.opentable.com/r/stk-rooftop-new-york,171.0,199.0,194.0,199.0,208.0
https://www.opentable.com/bottega-new-york,20.0,,11.0,20.0,17.0
https://www.opentable.com/inti-nyc-restaurant,1.0,,4.0,0.0,5.0
https://www.opentable.com/nello,16.0,,27.0,13.0,14.0
https://www.opentable.com/nello,16.0,,27.0,13.0,14.0
https://www.opentable.com/r/antique-garage-soho-new-york,38.0,,45.0,50.0,33.0
https://www.opentable.com/aoa-bar-and-grill,0.0,,0.0,1.0,2.0
https://www.opentable.com/atrio-wine-bar-restaurant,2.0,5.0,6.0,,
https://www.opentable.com/senya,20.0,,26.0,22.0,14.0
https://www.opentable.com/sofrito-nyc,35.0,,,,
https://www.opentable.com/r/gyu-kaku-times-square-new-york,58.0,,54.0,71.0,54.0
https://www.opentable.com/teds-montana-grill-nyc,5.0,,12.0,6.0,4.0
https://www.opentable.com/sparks-steak-house,38.0,,45.0,,
https://www.opentable.com/fuji-sushi,1.0,,1.0,3.0,3.0
https://www.opentable.com/wolfgangs-steak-house-times-square,40.0,,36.0,23.0,36.0
https://www.opentable.com/azalea,0.0,,3.0,4.0,1.0
https://www.opentable.com/sushi-yasaka,32.0,,,,
https://www.opentable.com/asuka-sushi,21.0,,20.0,11.0,18.0
https://www.opentable.com/r/stk-nyc-midtown-new-york,180.0,200.0,188.0,191.0,244.0
https://www.opentable.com/r/pera-soho-new-york,64.0,,122.0,100.0,133.0
https://www.opentable.com/r/san-marino-restaurant-soho-new-york,2.0,,2.0,2.0,3.0
https://www.opentable.com/connollys-pub-and-restaurant-45th,17.0,,,1.0,
https://www.opentable.com/noche-mexicana,0.0,1.0,0.0,,
https://www.opentable.com/valbella-midtown,44.0,,48.0,40.0,24.0
https://www.opentable.com/the-smith-midtown,217.0,,148.0,161.0,199.0
https://www.opentable.com/the-smith-midtown,172.0,,148.0,161.0,199.0
https://www.opentable.com/odonoghues-bar-and-restaurant,1.0,,1.0,2.0,2.0
https://www.opentable.com/odonoghues-bar-and-restaurant,3.0,,1.0,2.0,2.0
https://www.opentable.com/r/merchants-river-house-new-york,58.0,,61.0,,
https://www.opentable.com/kajitsu,22.0,,9.0,,
https://www.opentable.com/r/stk-nyc-meatpacking-new-york,67.0,81.0,88.0,91.0,115.0
https://www.opentable.com/coppolas-east-restaurant,9.0,,10.0,12.0,15.0
https://www.opentable.com/vinotapa,10.0,,14.0,15.0,11.0
https://www.opentable.com/r/bar-italia-new-york,22.0,,32.0,24.0,25.0
https://www.opentable.com/da-tommaso-nyc,0.0,2.0,1.0,4.0,1.0
https://www.opentable.com/da-tommaso-nyc,0.0,2.0,1.0,4.0,1.0
https://www.opentable.com/mulligans-pub,0.0,,2.0,1.0,3.0
https://www.opentable.com/catch-new-york,312.0,,345.0,354.0,411.0
https://www.opentable.com/mediterraneo-new-york,10.0,,7.0,12.0,14.0
https://www.opentable.com/the-greek-kitchen,7.0,,4.0,5.0,8.0
https://www.opentable.com/eleven-b,0.0,,0.0,0.0,2.0
https://www.opentable.com/markjoseph-steakhouse,26.0,,,,
https://www.opentable.com/il-mulino-new-york,19.0,,33.0,,23.0
https://www.opentable.com/il-mulino-new-york,19.0,,33.0,,23.0
https://www.opentable.com/august-restaurant,19.0,,42.0,32.0,30.0
https://www.opentable.com/barbaresco-new-york,5.0,,7.0,8.0,7.0
https://www.opentable.com/eats,11.0,,1.0,2.0,8.0
https://www.opentable.com/rossinis-restaurant,7.0,,16.0,20.0,12.0
https://www.opentable.com/r/casa-nonna-midtown-new-york,4.0,,16.0,19.0,13.0
https://www.opentable.com/r/bread-and-tulips-new-york,0.0,,4.0,5.0,1.0
https://www.opentable.com/r/bread-and-tulips-new-york,0.0,,4.0,5.0,1.0
https://www.opentable.com/r/max-tribeca-new-york,14.0,,17.0,27.0,27.0
https://www.opentable.com/nai-tapas,13.0,,15.0,8.0,9.0
https://www.opentable.com/r/medi-wine-bar-and-restaurant-new-york,8.0,9.0,9.0,15.0,18.0
https://www.opentable.com/hardings-new-york,5.0,,7.0,10.0,8.0
https://www.opentable.com/r/serra-by-birreria-new-york,201.0,,246.0,,
https://www.opentable.com/r/antalia-new-york,3.0,,2.0,4.0,1.0
https://www.opentable.com/lasagna-restaurant-chelsea,6.0,,5.0,4.0,2.0
https://www.opentable.com/r/bettola-new-york,2.0,,1.0,1.0,
https://www.opentable.com/r/pierre-loti-union-square-new-york,13.0,,10.0,13.0,14.0
https://www.opentable.com/la-mela,11.0,,10.0,13.0,14.0
https://www.opentable.com/r/socarrat-paella-bar-chelsea-new-york,46.0,,64.0,60.0,50.0
https://www.opentable.com/la-ripaille,1.0,,1.0,3.0,1.0
https://www.opentable.com/sfoglia,41.0,,28.0,,
https://www.opentable.com/cipriani-downtown,86.0,104.0,,,
https://www.opentable.com/r/baker-and-co-nyc,45.0,48.0,39.0,38.0,42.0
https://www.opentable.com/r/hi-life-restaurant-new-york,10.0,20.0,13.0,,
https://www.opentable.com/obao,44.0,,30.0,41.0,56.0
https://www.opentable.com/r/socarrat-paella-bar-nolita-new-york,25.0,,47.0,41.0,32.0
https://www.opentable.com/bills-bar-and-burger,11.0,,,,
https://www.opentable.com/red-rooster-harlem,89.0,,83.0,,
https://www.opentable.com/wine-30,11.0,,17.0,12.0,11.0
https://www.opentable.com/r/le-parisien-new-york,9.0,,22.0,19.0,20.0
https://www.opentable.com/park-avenue-tavern,22.0,,35.0,34.0,26.0
https://www.opentable.com/olio-e-piu,160.0,,140.0,149.0,156.0
https://www.opentable.com/r/donna-margherita-new-york,0.0,,1.0,3.0,3.0
https://www.opentable.com/r/cipriani-club-55-restaurant-new-york,28.0,,63.0,,
https://www.opentable.com/cipriani-dolci,15.0,,24.0,20.0,21.0
https://www.opentable.com/r/bar-verde-new-york,22.0,10.0,20.0,27.0,21.0
https://www.opentable.com/r/bar-verde-new-york,22.0,10.0,20.0,27.0,21.0
https://www.opentable.com/snack-taverna,14.0,17.0,13.0,13.0,19.0
https://www.opentable.com/r/paul-and-jimmys-ristorante-new-york,9.0,,11.0,9.0,12.0
https://www.opentable.com/iguana,6.0,1.0,6.0,4.0,13.0
https://www.opentable.com/knickerbocker-bar-and-grill,12.0,,19.0,26.0,24.0
https://www.opentable.com/restaurant-nippon,9.0,,36.0,23.0,28.0
https://www.opentable.com/onieals,4.0,,5.0,2.0,
https://www.opentable.com/taureau,10.0,,7.0,3.0,3.0
https://www.opentable.com/dafni-greek-taverna,6.0,,3.0,2.0,1.0
https://www.opentable.com/wolfgangs-steak-house-54th-street,22.0,,29.0,28.0,26.0
https://www.opentable.com/r/print-restaurant-new-york,16.0,,19.0,,9.0
https://www.opentable.com/r/pappardella-new-york,21.0,,29.0,24.0,21.0
https://www.opentable.com/il-violino,10.0,,13.0,8.0,6.0
https://www.opentable.com/persepolis,11.0,,7.0,14.0,15.0
https://www.opentable.com/la-palapa,12.0,,22.0,24.0,31.0
https://www.opentable.com/r/delmonicos-kitchen-new-york,0.0,,1.0,3.0,
https://www.opentable.com/gossip-restaurant,0.0,0.0,0.0,0.0,0.0
https://www.opentable.com/gossip-restaurant,0.0,0.0,0.0,0.0,0.0
https://www.opentable.com/r/5-napkin-burger-upper-west-side-new-york,8.0,,5.0,,
https://www.opentable.com/balade-pitza-and-grill,21.0,22.0,19.0,10.0,14.0
https://www.opentable.com/r/gigino-at-wagner-park-new-york,59.0,,37.0,,
https://www.opentable.com/arte-restaurant,3.0,,4.0,6.0,8.0
https://www.opentable.com/r/gigino-trattoria-new-york,5.0,,14.0,12.0,13.0
https://www.opentable.com/r/lavagna-new-york,13.0,,18.0,16.0,26.0
https://www.opentable.com/r/local-92-new-york,10.0,12.0,13.0,12.0,13.0
https://www.opentable.com/maruzzella,8.0,,5.0,3.0,5.0
https://www.opentable.com/giano,13.0,,21.0,24.0,27.0
https://www.opentable.com/r/gnocco-new-york,18.0,,19.0,22.0,33.0
https://www.opentable.com/buddakan-new-york,237.0,242.0,254.0,249.0,249.0
https://www.opentable.com/a-la-turka-restaurant,29.0,22.0,30.0,37.0,24.0
https://www.opentable.com/r/cafe-fiorello-new-york,79.0,,53.0,55.0,53.0
https://www.opentable.com/sushi-damo,7.0,,12.0,7.0,14.0
https://www.opentable.com/cacio-e-pepe,34.0,24.0,27.0,28.0,20.0
https://www.opentable.com/glass-house-tavern,11.0,,10.0,,10.0
https://www.opentable.com/r/the-capital-grille-ny-rockefeller-center-new-york,58.0,,78.0,80.0,77.0
https://www.opentable.com/ribalta-pizza,35.0,,48.0,41.0,54.0
https://www.opentable.com/r/redeye-grill-new-york,30.0,,48.0,33.0,47.0
https://www.opentable.com/dos-caminos-soho,38.0,,48.0,49.0,62.0
https://www.opentable.com/chelsea-ristorante,4.0,,5.0,7.0,5.0
https://www.opentable.com/dos-caminos-park,30.0,,42.0,45.0,59.0
https://www.opentable.com/r/nomad-east-village-new-york,4.0,5.0,5.0,5.0,9.0
https://www.opentable.com/dos-caminos-meatpacking,60.0,,54.0,66.0,85.0
https://www.opentable.com/r/novita-new-york-city-manhattan-new-york,45.0,,53.0,56.0,57.0
https://www.opentable.com/r/bodrum-turkish-mediterranean-new-york,15.0,,16.0,,
https://www.opentable.com/r/nizza-nyc-new-york,17.0,,19.0,26.0,25.0
https://www.opentable.com/r/cacio-e-vino-new-york,19.0,26.0,19.0,27.0,35.0
https://www.opentable.com/r/naya-mezze-and-grill-new-york,8.0,,13.0,10.0,12.0
https://www.opentable.com/havana-new-york,6.0,,11.0,5.0,19.0
https://www.opentable.com/havana-new-york,8.0,,11.0,5.0,19.0
https://www.opentable.com/salumeria-rosi,27.0,,25.0,33.0,30.0
https://www.opentable.com/salumeria-rosi,25.0,,25.0,33.0,30.0
https://www.opentable.com/2-darbar-grill,2.0,,1.0,1.0,1.0
https://www.opentable.com/2-darbar-grill,2.0,,1.0,1.0,1.0
https://www.opentable.com/macao-trading-company,19.0,24.0,43.0,33.0,29.0
https://www.opentable.com/macao-trading-company,28.0,24.0,43.0,33.0,29.0
https://www.opentable.com/r/house-of-lasagna-new-york,2.0,,7.0,,
https://www.opentable.com/trattoria-bianca,11.0,,6.0,8.0,6.0
https://www.opentable.com/trattoria-bianca,11.0,,6.0,8.0,3.0
https://www.opentable.com/r/madison-and-vine-new-york,49.0,,59.0,44.0,35.0
https://www.opentable.com/sinigual-new-york,44.0,,56.0,64.0,73.0
https://www.opentable.com/1-nocello,22.0,,8.0,12.0,6.0
https://www.opentable.com/r/batard-new-york,19.0,,20.0,15.0,20.0
https://www.opentable.com/r/dhaba-new-york,11.0,9.0,5.0,2.0,11.0
https://www.opentable.com/amor-cubano,1.0,,3.0,,
https://www.opentable.com/r/arno-ristorante-new-york-2,10.0,,18.0,18.0,12.0
https://www.opentable.com/natsumi-restaurant,18.0,,17.0,10.0,10.0
https://www.opentable.com/faces-and-names,2.0,,0.0,4.0,0.0
https://www.opentable.com/r/benoit-restaurant-and-wine-bar-new-york,40.0,,25.0,35.0,29.0
https://www.opentable.com/r/il-melograno-new-york,7.0,,13.0,20.0,20.0
https://www.opentable.com/r/amali-new-york,32.0,,23.0,34.0,29.0
https://www.opentable.com/r/shun-lee-west-new-york,18.0,,16.0,15.0,17.0
https://www.opentable.com/the-smith-east-village,102.0,,92.0,113.0,129.0
https://www.opentable.com/sushi-of-gari-46,9.0,,15.0,18.0,
https://www.opentable.com/r/ilili-new-york,99.0,,71.0,,
https://www.opentable.com/serafina-at-the-time-hotel,2.0,,11.0,5.0,10.0
https://www.opentable.com/r/la-sirene-new-york,59.0,,35.0,40.0,36.0
https://www.opentable.com/the-mermaid-inn-uptown,136.0,,120.0,,
https://www.opentable.com/r/bocca-di-bacco-hells-kitchen-54th-st-new-york,11.0,,9.0,17.0,15.0
https://www.opentable.com/market-table,21.0,,15.0,17.0,20.0
https://www.opentable.com/r/toloache-midtown-new-york,37.0,,48.0,,46.0
https://www.opentable.com/amata,8.0,,5.0,,2.0
https://www.opentable.com/churrascaria-plataforma-brazilian-steakhouse,35.0,,35.0,35.0,27.0
https://www.opentable.com/r/the-palm-west-side-new-york,22.0,,20.0,21.0,20.0
https://www.opentable.com/rosie-ogradys,4.0,,6.0,,6.0
https://www.opentable.com/r/yoon-haeundae-galbi-new-york,0.0,0.0,,,
https://www.opentable.com/r/laboratorio-di-pasta-new-york,0.0,0.0,,,
https://www.opentable.com/r/copinette-new-york,26.0,23.0,,,
https://www.opentable.com/r/soogil-new-york,0.0,0.0,,,
https://www.opentable.com/r/gallery-bar-pop-up-new-york,0.0,0.0,,,
https://www.opentable.com/r/cervos-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/tramonti-la-pizza-new-york,0.0,0.0,,,
https://www.opentable.com/r/shinsen-new-york,0.0,0.0,,,
https://www.opentable.com/r/pitchounette81-new-york,0.0,0.0,,,
https://www.opentable.com/r/raj-mahal-new-york,0.0,0.0,,,
https://www.opentable.com/r/boqueria-west-40th-street-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/chefs-table-at-brooklyn-fare-new-york,1.0,1.0,,,
https://www.opentable.com/r/noodle-bar-at-brushstroke-new-york,0.0,0.0,,,
https://www.opentable.com/r/barlovento-latin-bistro-new-york,0.0,0.0,,,
https://www.opentable.com/r/shoga-sushi-new-york,0.0,0.0,,,
https://www.opentable.com/r/grand-sichuan-eastern-chelsea-new-york,0.0,0.0,,,
https://www.opentable.com/r/porto-bello-new-york,0.0,0.0,,,
https://www.opentable.com/r/highbar-new-york,0.0,0.0,,,
https://www.opentable.com/r/tranzit-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-theater-buffet-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-blacksmith-nyc-bar-and-kitchen-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/toro-loco-new-york,0.0,0.0,,,
https://www.opentable.com/r/maman-and-mimi-new-york,0.0,0.0,,,
https://www.opentable.com/r/masala-king-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-woodstock-new-york,0.0,0.0,,,
https://www.opentable.com/r/char-house-new-york,0.0,0.0,,,
https://www.opentable.com/r/urbani-truffle-lab-new-york,0.0,0.0,,,
https://www.opentable.com/r/samwon-garden-new-york,16.0,23.0,,,
https://www.opentable.com/r/noda-new-york,0.0,0.0,,,
https://www.opentable.com/r/shinbashi-new-york,0.0,0.0,,,
https://www.opentable.com/r/67-orange-street-new-york,0.0,0.0,,,
https://www.opentable.com/r/da-luce-new-york,0.0,0.0,,,
https://www.opentable.com/r/bierstrasse-new-york,0.0,0.0,,,
https://www.opentable.com/r/pj-clarkes-lincoln-square-new-york,0.0,0.0,,,
https://www.opentable.com/r/campeon-union-square-new-york,0.0,0.0,,,
https://www.opentable.com/r/side-park-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/empellon-al-pastor-new-york,0.0,0.0,,,
https://www.opentable.com/r/cholo-noir-new-york,0.0,0.0,,,
https://www.opentable.com/r/patsys-pizzeria-69th-st-new-york,5.0,1.0,,,
https://www.opentable.com/r/white-castle-new-york-e-103rd-st-new-york,0.0,0.0,,,
https://www.opentable.com/r/white-castle-new-york-7th-ave-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-porterhouse-brewing-company-bar-and-the-lovelace-cocktail-and-gin-bar-new-york,0.0,0.0,,,
https://www.opentable.com/r/ophelia-new-york,75.0,45.0,72.0,99.0,97.0
https://www.opentable.com/r/the-kappo-room-at-seki-new-york,0.0,0.0,,,
https://www.opentable.com/r/risotteria-melotti-new-york,12.0,12.0,,,
https://www.opentable.com/r/nobu-downtown-bar-and-lounge-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/hello-saigon-new-york,0.0,0.0,,,
https://www.opentable.com/r/aahar-indian-cuisine-new-york,0.0,1.0,,,
https://www.opentable.com/r/stanford-west-whiskey-bar-new-york,0.0,0.0,,,
https://www.opentable.com/r/wicked-willys-bar-and-grill-new-york,0.0,0.0,,,
https://www.opentable.com/r/sir-henri-penthouse-rooftop-new-york,0.0,0.0,,,
https://www.opentable.com/r/hayaty-new-york,0.0,0.0,,,
https://www.opentable.com/r/ferris-at-made-hotel-new-york,0.0,0.0,,,
https://www.opentable.com/r/don-angie-new-york,0.0,0.0,,,
https://www.opentable.com/r/noi-due-carne-new-york,0.0,0.0,,,
https://www.opentable.com/r/charc-new-york,0.0,0.0,,,
https://www.opentable.com/r/empire-diner-new-york,0.0,0.0,,,
https://www.opentable.com/r/blue-box-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/madame-vo-new-york,0.0,0.0,,,
https://www.opentable.com/r/subject-new-york,0.0,0.0,,,
https://www.opentable.com/r/nusr-et-steakhouse-new-york,77.0,84.0,,82.0,99.0
https://www.opentable.com/r/codino-new-york,0.0,0.0,,,
https://www.opentable.com/r/minnies-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/rose-and-basil-new-york,0.0,0.0,,,
https://www.opentable.com/r/zoe-restaurant-and-bar-lounge-new-york,0.0,0.0,,,
https://www.opentable.com/r/akdeniz-new-york-2,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/the-chelsea-bell-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/zavo-mediterranean-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/curry-house-new-york,0.0,0.0,,,
https://www.opentable.com/r/brewing-demo-at-harlem-brewdio-new-york,0.0,0.0,,,
https://www.opentable.com/r/raviolo-nyc-new-york,0.0,0.0,,,
https://www.opentable.com/r/old-monk-new-york,0.0,0.0,,,
https://www.opentable.com/r/uchu-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-spaniard-new-york,0.0,0.0,,,
https://www.opentable.com/r/tokyo-record-bar-new-york,0.0,0.0,,,
