name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Gu Japanese Fusion Sushi and Bar restaurant,https://www.opentable.com/r/gu-japanese-fusion-sushi-and-bar-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,149 Reviews,4.6,4.5,4.7,4.4,4.6,Quiet,100,Midtown East,"Japanese, Sushi, Asian",Casual Dining,Casual Dress,,"Beer, Cocktails, Delivery, Gluten-free Menu, Happy Hour, Outdoor dining, Outdoor Smoking Area, Takeout, Wheelchair Access, Wine",Japanese,1,1,1,1
Sabai Thai restaurant,https://www.opentable.com/r/sabai-thai-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,322 Reviews,4.7,4.7,4.7,4.7,4.4,Quiet,100,NoMad,Thai,Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Thai,1,1,1,1
Wagamama (Nomad - 5th Avenue) restaurant,https://www.opentable.com/r/wagamama-nomad-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,427 Reviews,4.5,4.5,4.5,4.5,4.4,Moderate,100,Gramercy / Flatiron,Asian,Casual Dining,Casual Dress,Steven Mangelshot,"Beer, Cocktails, Wine",Asian,1,1,1,1
P.J. Clarke's - Third Avenue restaurant,https://www.opentable.com/r/pj-clarkes-third-avenue-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,671 Reviews,4.7,4.6,4.6,4.5,4.3,Moderate,100,Midtown East,"American, Burgers, Oyster Bar",Casual Dining,Business Casual,Timothy Walker,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Takeout, Wheelchair Access, Wine",American,,,,
Fashion Bar & Restaurant restaurant,https://www.opentable.com/r/fashion-bar-and-restaurant-new-york-1?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,31 Reviews,4.7,4.5,4.7,4.9,4.7,Moderate,100,Theater District / Times Square,"Cocktail Bar, Global, International",Casual Dining,Casual Dress,Chef Randy,"Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Weekend Brunch, Wheelchair Access, Wine",Cocktail Bar,1,1,1,1
Angelo's Pizza restaurant,https://www.opentable.com/r/angelos-pizza-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,226 Reviews,4.3,4.4,4.2,4.1,4.1,Moderate,,Hell's Kitchen,"Pizzeria, Italian, Pizza Bar",Casual Dining,Casual Dress,Chef Andreas ,"Beer, BYO Liquor, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Pizzeria,1,0,1,1
La Goulue New York restaurant,https://www.opentable.com/r/la-goulue-new-york-2?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,930 Reviews,4.7,4.7,4.5,4.6,4.2,Moderate,94,Upper East Side,French,Casual Dining,Business Casual,Antoine Camin,"Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
St. Tropez Wine Bar restaurant,https://www.opentable.com/r/st-tropez-wine-bar-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,72 Reviews,4.7,4.7,4.7,4.6,4.5,Moderate,,West Village,"French, Wine Bar, Tapas / Small Plates",Casual Elegant,Smart Casual,Gerald Barthelemy,"Bar/Lounge, Beer, BYO Liquor, BYO Wine, Cocktails, Corkage Fee, Counter Seating, Delivery, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Takeout, Weekend Brunch, Wine",French,,,,
Boucherie - Union Square restaurant,https://www.opentable.com/r/boucherie-union-square-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1231 Reviews,4.5,4.4,4.3,4.5,4.0,Moderate,84,Gramercy / Flatiron,"French, Steakhouse",Casual Elegant,Business Casual,,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,0,0,1
Imli urban indian food restaurant,https://www.opentable.com/r/imli-urban-indian-food-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,57 Reviews,4.5,4.5,4.3,4.2,4.3,Quiet,94,Upper East Side,Indian,Casual Dining,Casual Dress,Haresh kumar,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Indian,0,0,1,1
THE MEATBALL SHOP - HELL'S KITCHEN restaurant,https://www.opentable.com/r/the-meatball-shop-hells-kitchen-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,202 Reviews,4.8,4.7,4.8,4.6,4.6,Moderate,96,Hell's Kitchen,"American, Italian",Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,0,0,1
La Sirene UWS restaurant,https://www.opentable.com/r/la-sirene-uws-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,670 Reviews,4.5,4.5,4.5,4.4,4.2,Moderate,91,Upper West Side,French,Casual Dining,Casual Dress,Didier Pawlicki,"Banquet, Beer, Cocktails, Full Bar, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
Tuscany Steakhouse restaurant,https://www.opentable.com/r/tuscany-steak-house-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,350 Reviews,4.8,4.8,4.8,4.4,4.3,Quiet,100,Midtown West,"Steakhouse, Italian",Casual Dining,Business Casual,,,Steakhouse,1,1,1,1
Shaking Crab - Upper West Side restaurant,https://www.opentable.com/r/shaking-crab-upper-west-side-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,320 Reviews,4.5,4.5,4.5,4.3,4.3,Moderate,100,Upper West Side,"Cajun, Creole / Cajun / Southern, Shellfish",Casual Dining,Smart Casual,,"Bar Dining, Beer, Cocktails, Full Bar, Happy Hour, Non-Smoking, Wine",Cajun,,,,
Siena Cafe restaurant,https://www.opentable.com/r/siena-cafe-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,268 Reviews,4.4,4.3,4.2,4.3,4.2,Moderate,100,Upper East Side,"Italian, Tapas / Small Plates, Contemporary Italian",Casual Elegant,Smart Casual,Danilo Giovanni - Giovanni Family ,"Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
BAAR BAAR restaurant,https://www.opentable.com/r/baar-baar-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,526 Reviews,4.5,4.6,4.3,4.5,4.2,Moderate,85,East Village,Contemporary Indian,Casual Dining,Business Casual,Sujan Sarkar,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Dancing, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary Indian,,,,
Thai72 restaurant,https://www.opentable.com/r/thai72-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,298 Reviews,4.6,4.6,4.5,4.3,4.5,Quiet,100,Upper West Side,Thai,Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Takeout, Wheelchair Access, Wine",Thai,,,,
Butcher and Banker NYC restaurant,https://www.opentable.com/r/butcher-and-banker-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,727 Reviews,4.6,4.6,4.7,4.6,4.3,Moderate,100,Midtown West,"Steakhouse, American, Steak",Casual Elegant,Business Casual,,,Steakhouse,1,1,1,1
Serafina 105 restaurant,https://www.opentable.com/r/serafina-105-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,209 Reviews,4.4,4.4,4.2,4.4,4.1,Moderate,86,Upper West Side,"Italian, Pizzeria, Contemporary Italian",Casual Dining,Casual Dress,,"Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Outdoor dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Renaissance Harlem restaurant,https://www.opentable.com/r/renaissance-harlem-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,187 Reviews,4.7,4.9,4.7,4.8,4.6,Moderate,100,Harlem,American,Casual Dining,Casual Dress,Chef Ali,"Bar Dining, Bar/Lounge, Happy Hour, Late Night, Outdoor dining, View, Weekend Brunch",American,,,,
Seamore's - Chelsea restaurant,https://www.opentable.com/r/seamores-chelsea-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,360 Reviews,4.7,4.6,4.5,4.4,4.3,Moderate,94,Chelsea,Seafood,Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Seafood,1,1,1,1
Celon Bar and Lounge restaurant,https://www.opentable.com/r/celon-bar-and-lounge-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,15 Reviews,4.3,3.7,4.1,4.4,3.8,Moderate,76,Midtown East,"Bar / Lounge / Bottle Service, Mediterranean",Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Wheelchair Access, Wine",Bar / Lounge / Bottle Service,1,1,1,1
Wokuni restaurant,https://www.opentable.com/r/wokuni-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,626 Reviews,4.7,4.7,4.6,4.7,4.4,Moderate,93,Murray Hill,Japanese,Casual Dining,Business Casual,,Takeout,Japanese,,,,
IL Carino Restaurant restaurant,https://www.opentable.com/r/il-carino-restaurant-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,154 Reviews,4.4,4.4,4.6,4.3,4.1,Moderate,100,Upper East Side,Italian,Elegant Dining,Business Casual,Chef Mario Cassinelli ,"Beer, Cocktails, Full Bar, Non-Smoking, Patio/Outdoor Dining, Wine",Italian,1,1,1,1
Island restaurant,https://www.opentable.com/r/island-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,491 Reviews,4.4,4.3,4.3,4.3,4.1,Moderate,89,Upper East Side,American,Casual Elegant,Smart Casual,,"Banquet, Bar/Lounge, Cocktails, Delivery, Fireplace, Full Bar, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,0,1
Serafina Tribeca restaurant,https://www.opentable.com/r/serafina-tribeca-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,350 Reviews,4.7,4.6,4.5,4.5,4.3,Moderate,98,TriBeCa - Downtown,"Italian, Pizzeria, Pizza Bar",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
L'Angolo - Tribeca restaurant,https://www.opentable.com/r/langolo-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,347 Reviews,4.5,4.4,4.4,4.4,4.1,Moderate,79,TriBeCa - Downtown,Italian,Casual Elegant,Casual Dress,,"Bar Dining, Beer, Cocktails, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, View, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Yama Ramen & Sushi restaurant,https://www.opentable.com/r/yama-ramen-and-sushi-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,145 Reviews,4.3,4.4,4.3,4.0,4.5,Quiet,,Midtown West,"Sushi, Ramen, Japanese",Casual Dining,Casual Dress,,"Beer, Delivery, Gender Neutral Restroom, Happy Hour, Outdoor dining, Takeout, Wine",Sushi,1,1,1,1
aRoqa restaurant,https://www.opentable.com/r/aroqa-new-york-4?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,449 Reviews,4.7,4.7,4.7,4.4,4.1,Moderate,94,Chelsea,Indian,Casual Dining,Business Casual,,"Bar Dining, Bar/Lounge, Counter Seating, Full Bar, Happy Hour, Late Night, Outdoor dining, Private Room, Wheelchair Access",Indian,,,,
Westville Wall Street restaurant,https://www.opentable.com/r/westville-wall-street-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,126 Reviews,4.7,4.7,4.8,4.3,4.6,Quiet,89,Financial District,American,Casual Dining,Casual Dress,,"Bar Dining, Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Gluten-free Menu, Happy Hour, Outdoor dining, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Serafina Osteria restaurant,https://www.opentable.com/r/serafina-osteria-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,4 Reviews,3.9,4.0,3.8,3.8,3.6,Moderate,67,Midtown East,Italian,Casual Dining,Business Casual,,,Italian,,,,
The Keg Room restaurant,https://www.opentable.com/r/the-keg-room-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,23 Reviews,4.2,4.1,4.1,4.2,4.1,Moderate,83,Midtown West,"American, Irish",Casual Dining,Casual Dress,Jose Cortes,"Bar/Lounge, Beer, Cocktails, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",American,1,0,0,1
Kokage restaurant,https://www.opentable.com/r/kokage-new-york-2?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,110 Reviews,4.5,4.5,4.4,4.4,4.1,Quiet,93,Murray Hill,"Japanese, Soba, Tempura",Casual Dining,Casual Dress,Hiroki Abe,"Beer, Corkage Fee, Non-Smoking, Wine",Japanese,,,,
Mizu Flatiron restaurant,https://www.opentable.com/r/mizu-flatiron-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,114 Reviews,4.7,4.6,4.7,4.4,4.4,Quiet,100,Gramercy / Flatiron,"Sushi, Japanese",Casual Dining,Casual Dress,,"Beer, Cocktails, Wine",Sushi,,,,
The Whitby Bar and Restaurant restaurant,https://www.opentable.com/r/the-whitby-bar-and-restaurant-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,614 Reviews,4.7,4.5,4.5,4.8,4.1,Moderate,94,Midtown West,"American, International, Afternoon Tea",Casual Elegant,Business Casual,Anthony Paris,"Bar/Lounge, Beer, Cocktails, Full Bar, Gluten-free Menu, High Tea, Non-Smoking, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Piccola Cucina Estiatorio restaurant,https://www.opentable.com/r/piccola-cucina-estiatorio-newyork?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,759 Reviews,4.8,4.8,4.7,4.7,4.7,Moderate,95,SoHo,"Italian, Mediterranean, Sicilian",Casual Dining,Business Casual,Philip Guardione,"Banquet, Beer, Cafe, Chef's Table, Counter Seating, Gluten-free Menu, Wine",Italian,,,,
L'adresse restaurant,https://www.opentable.com/r/l-adresse-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,818 Reviews,4.7,4.7,4.7,4.6,4.3,Moderate,89,Midtown West,"Contemporary American, Bistro",Casual Elegant,Business Casual,,"Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Hudson West Kitchen + Craft Bar (formerly Ousia) restaurant,https://www.opentable.com/r/hudson-west-kitchen-and-craft-bar-formerly-ousia-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,927 Reviews,4.7,4.7,4.7,4.6,4.3,Moderate,94,Hell's Kitchen,"American, Greek, Vegetarian / Vegan",Casual Dining,Casual Dress,Vasiliki Vourliotaki,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Happy Hour, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Royal 35 Steakhouse restaurant,https://www.opentable.com/r/royal-35-steakhouse-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1166 Reviews,4.8,4.8,4.9,4.7,4.5,Moderate,100,Murray Hill,"Steakhouse, American, Steak",Fine Dining,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Fireplace, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
Serafina Ludlow restaurant,https://www.opentable.com/r/serafina-ludlow-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,137 Reviews,4.7,4.6,4.8,4.5,4.4,Moderate,100,Lower East Side,"Italian, Pizzeria, Pizza Bar",Casual Dining,Casual Dress,,"Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Spice Symphony - 31st St restaurant,https://www.opentable.com/r/spice-symphony-31st-st-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,294 Reviews,4.9,5.0,4.8,4.1,4.9,Moderate,100,Murray Hill,"Indian, Chinese, Vegetarian / Vegan",Casual Elegant,Smart Casual,Walter D Rozario,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Takeout, Wine",Indian,1,1,1,1
Zia Maria Ristorante and Pizzeria restaurant,https://www.opentable.com/r/zia-maria-ristorante-and-pizzeria-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,185 Reviews,4.2,4.0,4.1,4.0,3.9,Moderate,100,Chelsea,"Italian, Pizzeria, Contemporary Italian",Casual Dining,Business Casual,,"Bar/Lounge, Beer, Cocktails, Full Bar, Gluten-free Menu, Happy Hour, Takeout, View, Weekend Brunch, Wine",Italian,,,,
Denino's Greenwich Village restaurant,https://www.opentable.com/r/deninos-greenwich-village-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,184 Reviews,4.9,4.9,4.9,4.8,4.8,Moderate,100,West Village,"Italian, Pizzeria, Cocktail Bar",Casual Dining,Business Casual,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Outdoor dining, Takeout, Wine",Italian,,,,
Boucherie - West Village restaurant,https://www.opentable.com/r/boucherie-new-york?corrid=5e98aa40-a052-49c5-831f-4ca87fa5703d&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1693 Reviews,4.5,4.5,4.3,4.6,4.0,Moderate,81,West Village,French,Casual Elegant,Business Casual,,"Banquet, Beer, Cafe, Cocktails, Counter Seating, Delivery, Fireplace, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,0,0,1
