name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Delizia 92 restaurant,https://www.opentable.com/delizia-92?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,79 Reviews,4.4,4.4,4.3,4.2,4.5,Moderate,98,Yorkville,"Pizzeria, Italian",Casual Dining,Casual Dress,Alberto Tacuri,"Beer, Corkage Fee, Delivery, Entertainment, Gender Neutral Restroom, Non-Smoking, Takeout, Wine",Pizzeria,,,,
La Bergamote - Hell's Kitchen restaurant,https://www.opentable.com/la-bergamote-hells-kitchen?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,123 Reviews,4.1,4.2,3.8,3.8,3.9,Quiet,80,Hell's Kitchen,French,Casual Dining,Business Casual,Romain Lamaze,,French,,,,
La Bergamote restaurant,https://www.opentable.com/la-bergamote?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,149 Reviews,4.4,4.6,4.4,4.3,4.4,Quiet,80,Chelsea,French,Casual Dining,Casual Dress,,"Beer, Delivery, Gender Neutral Restroom, Outdoor dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
Pasta Lovers Trattoria restaurant,https://www.opentable.com/pasta-lovers-trattoria?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,826 Reviews,4.6,4.6,4.7,4.6,4.6,Moderate,89,Midtown West,Italian,Casual Dining,Casual Dress,,"Banquet, Bar Dining, Bar/Lounge, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Takeout, Wine",Italian,,,,
Society Cafe restaurant,https://www.opentable.com/r/society-cafe-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,424 Reviews,4.7,4.6,4.5,4.7,4.3,Moderate,89,Greenwich Village,"American, Organic, Farm-to-table",Casual Elegant,Smart Casual,Manuel González Charles,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Counter Seating, Delivery, Entertainment, Fireplace, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
The Liberty NYC restaurant,https://www.opentable.com/the-liberty-nyc?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,431 Reviews,4.6,4.4,4.6,4.5,4.4,Moderate,93,Midtown East,"American, Cocktail Bar, Burgers",Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Beer Garden, Cocktails, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Serafina Always restaurant,https://www.opentable.com/r/serafina-always-grill-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,821 Reviews,4.7,4.6,4.5,4.5,4.4,Moderate,92,Upper East Side,"Italian, Pizzeria",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wine",Italian,,,,
Gallaghers Steakhouse - Manhattan restaurant,https://www.opentable.com/gallaghers-steakhouse-manhattan?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,9241 Reviews,4.9,4.8,4.8,4.8,4.5,Moderate,98,Midtown West,"Steakhouse, Seafood, American",Casual Elegant,Smart Casual,Alan Ashkinaze,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Late Night, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
The Crosby Bar restaurant,https://www.opentable.com/the-crosby-bar?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,493 Reviews,4.8,4.6,4.6,4.8,4.2,Quiet,96,SoHo,"American, International",Casual Elegant,Smart Casual,Ari Nieminen,"Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Counter Seating, Full Bar, High Tea, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, View, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Joanne Trattoria restaurant,https://www.opentable.com/r/joanne-trattoria-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2664 Reviews,4.1,4.0,4.1,4.1,3.9,Moderate,70,Lincoln Square,"Italian, Home cooking, Comfort Food",Casual Dining,Casual Dress,Jorge Rustrian,"Banquet, Bar/Lounge, Beer, Chef's Table, Cocktails, Counter Seating, Delivery, Entertainment, Fireplace, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wine",Italian,1,1,1,0
BXL ZOUTE restaurant,https://www.opentable.com/bxl-zoute?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,562 Reviews,4.5,4.5,4.5,4.5,4.4,Moderate,100,Gramercy / Flatiron,Belgian,Casual Dining,Casual Dress,Claes Klaas,"Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Belgian,1,1,1,1
The Dutch restaurant,https://www.opentable.com/the-dutch?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2870 Reviews,4.6,4.5,4.4,4.5,4.0,Moderate,96,SoHo,"American, Oyster Bar, Contemporary American",Home Style,Smart Casual,Andrew Carmellini,"Banquet, Bar Dining, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Late Night, Non-Smoking, Private Room, Weekend Brunch, Wheelchair Access, Wine",American,,,,
The Leopard at des Artistes restaurant,https://www.opentable.com/r/the-leopard-at-des-artistes-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2219 Reviews,4.7,4.6,4.7,4.8,4.1,Moderate,91,Upper West Side,Italian,Fine Dining,Business Casual,Jordan Frosolone,"Banquet, Bar/Lounge, Beer, Beer Garden, BYO Wine, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Malai Marke restaurant,https://www.opentable.com/r/malai-marke-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,261 Reviews,4.3,4.4,4.0,3.6,4.5,Moderate,100,East Village,Indian,Casual Dining,Casual Dress,,"Beer, Counter Seating, Takeout, Wine",Indian,1,1,1,1
Bocca Di Bacco (Chelsea - 20th St.) restaurant,https://www.opentable.com/r/bocca-di-bacco-chelsea-20th-st-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,788 Reviews,4.6,4.5,4.5,4.5,4.4,Moderate,92,Chelsea,Italian,Casual Dining,Smart Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Sea Fire Grill restaurant,https://www.opentable.com/sea-fire-grill?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2558 Reviews,4.8,4.7,4.8,4.8,4.3,Moderate,93,Midtown East,"Seafood, American, Steakhouse",Fine Dining,Business Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Fireplace, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Seafood,1,1,1,1
Wa Jeal restaurant,https://www.opentable.com/wa-jeal?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,269 Reviews,4.7,4.7,4.8,4.4,4.5,Moderate,88,Upper East Side,Chinese,Casual Dining,Casual Dress,,,Chinese,,,,
Hancock St. restaurant,https://www.opentable.com/r/hancock-st-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,3 Reviews,5.0,5.0,5.0,4.9,4.8,Moderate,,SoHo,"American, Bistro, Meat",Elegant Dining,Smart Casual,Ryan Schmidtberger,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Wheelchair Access, Wine",American,1,1,1,0
Dulce Vida Latin Bistro restaurant,https://www.opentable.com/r/dulce-vida-latin-bistro-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,101 Reviews,4.6,4.9,4.8,4.3,4.5,Quiet,100,Upper East Side,"Latin American, Bistro, South American",Casual Dining,Casual Dress,,"Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",Latin American,,,,
La Bella Vita restaurant,https://www.opentable.com/la-bella-vita-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,205 Reviews,4.8,4.8,4.8,4.6,4.5,Moderate,100,Little Italy,Italian,Casual Dining,Casual Dress,,"Beer, Delivery, Gluten-free Menu, Takeout, Wine",Italian,,,,
Breslin Burger restaurant,https://www.opentable.com/r/breslin-burger-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,651 Reviews,4.7,4.5,4.8,4.7,4.2,Moderate,75,NoMad,"Burgers, American, Pub",Casual Dining,Casual Dress,Chef Ryan Jordan,"Bar/Lounge, Beer, Chef's Table, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Burgers,,,,
Giardino D'Oro restaurant,https://www.opentable.com/giardino-doro?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,251 Reviews,4.9,4.8,4.9,4.8,4.7,Moderate,100,Financial District,"Italian, Steak",Fine Dining,Smart Casual,Nick Vulaj,"Banquet, Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Italian,,,,
Socarrat Paella Bar - Midtown East restaurant,https://www.opentable.com/r/socarrat-paella-bar-midtown-east-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,926 Reviews,4.7,4.7,4.7,4.5,4.4,Moderate,100,Midtown East,"Spanish, Tapas / Small Plates, Wine Bar",Casual Elegant,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wine",Spanish,1,1,1,1
Spice Symphony – 50th St. restaurant,https://www.opentable.com/spice-symphony?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1539 Reviews,4.5,4.5,4.4,4.3,4.4,Moderate,95,Midtown East,"Indian, Chinese, Vegetarian / Vegan",Casual Dining,Casual Dress,Walter D Rozario,"Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Indian,1,1,1,1
Tía Pol restaurant,https://www.opentable.com/r/tia-pol-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,704 Reviews,4.7,4.8,4.7,4.5,4.5,Moderate,100,Chelsea,"Tapas / Small Plates, Spanish",Casual Dining,Casual Dress,James Leger,"Banquet, Bar/Lounge, Beer, BYO Wine, Cafe, Corkage Fee, Counter Seating, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Private Room, Weekend Brunch, Wheelchair Access, Wine",Tapas / Small Plates,1,1,1,1
La Pizza & La Pasta - Eataly NYC Flatiron restaurant,https://www.opentable.com/r/la-pizza-and-la-pasta-eataly-nyc-flatiron-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,946 Reviews,4.6,4.7,4.5,4.4,4.3,Moderate,93,Gramercy / Flatiron,"Italian, Pizzeria, Pizza Bar",Casual Dining,Casual Dress,,"Beer, Cocktails, Gluten-free Menu, Happy Hour, Non-Smoking, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Galli Restaurant SoHo restaurant,https://www.opentable.com/galli-restaurant-soho?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,974 Reviews,4.1,4.0,4.0,4.1,3.9,Moderate,73,SoHo,Italian,Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cafe, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Caffe Buon Gusto - UES restaurant,https://www.opentable.com/caffe-buon-gusto-ues?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,784 Reviews,4.6,4.7,4.5,4.4,4.5,Moderate,94,Upper East Side,Italian,Casual Dining,Casual Dress,,"Beer, Delivery, Full Bar, Outdoor dining, Wine",Italian,1,1,1,1
Serafina Upper West restaurant,https://www.opentable.com/serafina-upper-west?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,404 Reviews,4.5,4.5,4.3,4.3,4.1,Moderate,81,Upper West Side,"Italian, Pizzeria, Pizza Bar",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Angelo Bellini Italian Restaurant restaurant,https://www.opentable.com/angelo-bellini-italian-restaurant?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,275 Reviews,3.7,3.8,3.7,3.5,3.7,Moderate,100,Midtown East,"Italian, Pizzeria",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Delivery, Fireplace, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Afghan Kebab House restaurant,https://www.opentable.com/macs-afghan-kebab-incorporated?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,102 Reviews,4.8,4.8,4.7,4.4,4.9,Quiet,80,Upper East Side,Afghan,Casual Dining,Business Casual,Izmir Rouzyi,"BYO Liquor, Delivery, Non-Smoking, Takeout, Wheelchair Access",Afghan,,,,
"Benihana - New York, NY restaurant",https://www.opentable.com/benihana-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,4474 Reviews,4.0,4.3,3.8,3.8,3.8,Moderate,75,Midtown West,"Japanese, Sushi, Steakhouse",Casual Dining,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wine",Japanese,1,1,1,1
Orient Express Cocktail Bar restaurant,https://www.opentable.com/orient-express-cocktail-bar?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,25 Reviews,4.3,3.8,3.9,4.3,4.1,Moderate,90,West Village,"Cocktail Bar, Bar / Lounge / Bottle Service, Wine Bar",Casual Dining,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Gender Neutral Restroom, Late Night, Non-Smoking, Takeout, Wheelchair Access, Wine",Cocktail Bar,1,0,0,0
Jubilee 1st Avenue restaurant,https://www.opentable.com/r/jubilee-1st-avenue-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1602 Reviews,4.7,4.7,4.6,4.4,4.3,Moderate,97,Midtown East,"French, Contemporary French, Mediterranean",Casual Elegant,Smart Casual,France Master Chef Luc Holie,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
Haven Rooftop restaurant,https://www.opentable.com/r/haven-rooftop-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2974 Reviews,4.3,4.2,4.4,4.3,4.0,Moderate,78,Midtown West,"Contemporary American, Dining Bar",Casual Elegant,Business Casual,Carlos Rivas,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Counter Seating, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, View, Weekend Brunch, Wine",Contemporary American,1,1,1,1
STK Rooftop restaurant,https://www.opentable.com/r/stk-rooftop-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1794 Reviews,4.2,4.2,4.2,4.3,3.7,Moderate,78,Meatpacking District,"Contemporary American, Steakhouse, Bar / Lounge / Bottle Service",Casual Dining,Smart Casual,,"Banquet, Bar/Lounge, Beer, Dancing, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,,,,
Bottega restaurant,https://www.opentable.com/bottega-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,771 Reviews,4.6,4.5,4.6,4.5,4.4,Moderate,98,Upper East Side,Italian,Casual Elegant,Casual Dress,Carlos Contte,"Banquet, Bar Dining, Bar/Lounge, Beer, BYO Wine, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
INTI NYC Restaurant restaurant,https://www.opentable.com/inti-nyc-restaurant?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,102 Reviews,4.4,4.6,4.5,3.9,4.6,Moderate,,Hell's Kitchen,Peruvian,Casual Dining,Casual Dress,Victor Rojas,"Delivery, Takeout",Peruvian,,,,
Nello restaurant,https://www.opentable.com/nello?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,449 Reviews,4.6,4.7,4.7,4.7,4.0,Moderate,89,Upper East Side,Italian,Fine Dining,Jacket Preferred,Chef Segundo Yauri,"Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Italian,1,0,1,0
Antique Garage Soho restaurant,https://www.opentable.com/r/antique-garage-soho-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,759 Reviews,4.5,4.4,4.3,4.6,3.9,Moderate,77,SoHo,"Mediterranean, Turkish, Greek",Casual Dining,Casual Dress,Utku Cinel,"Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Entertainment, Full Bar, Gluten-free Menu, Outdoor dining, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,,,,
AOA Bar & Grill restaurant,https://www.opentable.com/aoa-bar-and-grill?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,20 Reviews,3.6,3.4,3.5,3.6,3.8,Moderate,74,TriBeCa - Downtown,"Contemporary American, Burgers, Barbecue",Casual Dining,Casual Dress,Rama Marukola ,"Banquet, Bar Dining, Bar/Lounge, Beer, Cafe, Counter Seating, Delivery, Full Bar, Happy Hour, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wine",Contemporary American,,,,
ATRIO Wine Bar & Restaurant restaurant,https://www.opentable.com/atrio-wine-bar-restaurant?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,254 Reviews,4.2,4.1,4.0,4.1,3.8,Moderate,85,Battery Park,Unspecified,Casual Elegant,Smart Casual,Gerron Douglas ,"Banquet, Bar Dining, Bar/Lounge, Beer, Cafe, Chef's Table, Counter Seating, Full Bar, Late Night, Outdoor dining, Private Room, View, Weekend Brunch, Wheelchair Access, Wine",Unspecified,,,,
Senya restaurant,https://www.opentable.com/senya?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,166 Reviews,4.6,4.7,4.7,4.6,4.3,Moderate,91,Lower East Side,Japanese,Casual Dining,Casual Dress,Kenneth Choo,"Beer, BYO Wine, Cocktails, Corkage Fee, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Takeout, Wine",Japanese,1,1,1,1
