url,earliest,days
https://www.opentable.com/r/the-grotto-authentic-caribbean-cuisine-brooklyn,,
https://www.opentable.com/r/champs-diner-brooklyn,5/16/2021,70.0
https://www.opentable.com/r/ponte-vecchio-brooklyn,5/22/2021,64.0
https://www.opentable.com/r/ecb-ridgewood,5/25/2021,61.0
https://www.opentable.com/r/that-bar-brooklyn,,
https://www.opentable.com/r/atithi-indian-cuisine-brooklyn,6/25/2021,30.0
https://www.opentable.com/r/patrick-steakhouse-brooklyn,7/16/2021,9.0
https://www.opentable.com/r/belli-osteria-brooklyn,1/23/2019,914.0
https://www.opentable.com/r/piccoli-trattoria-brooklyn,2/12/2019,894.0
https://www.opentable.com/r/bakar-brooklyn-2,2/14/2021,161.0
https://www.opentable.com/r/savannah-cafe-brooklyn,3/20/2021,127.0
https://www.opentable.com/r/pulia-restaurant-brooklyn,2/14/2021,161.0
https://www.opentable.com/shelter-pizza,4/5/2014,2668.0
https://www.opentable.com/r/charm-bar-restaurant-brooklyn,11/13/2020,254.0
https://www.opentable.com/r/midici-neapolitan-pizza-brooklyn,11/22/2020,245.0
https://www.opentable.com/r/polygon-bk-latin-pizza-and-latin-cuisine-brooklyn,10/8/2020,290.0
https://www.opentable.com/r/sea-wolf-waterfront-brooklyn,10/2/2020,296.0
https://www.opentable.com/r/gold-room-brooklyn,11/20/2020,247.0
https://www.opentable.com/r/savelli-restaurant-and-bar-brooklyn,2/20/2021,155.0
https://www.opentable.com/r/brooklyn-winery-brooklyn,7/24/2020,366.0
https://www.opentable.com/r/brookvin-brooklyn,6/22/2020,398.0
https://www.opentable.com/r/rangoon-brooklyn,8/19/2020,340.0
https://www.opentable.com/r/hummus-market-brooklyn,8/12/2020,347.0
https://www.opentable.com/r/east-hae-brooklyn,7/20/2020,370.0
https://www.opentable.com/r/teraza-restaurant-lounge-brooklyn,2/14/2020,527.0
https://www.opentable.com/r/czen-brooklyn,2/8/2020,533.0
https://www.opentable.com/r/cafe-le-mistral-brooklyn,12/13/2019,590.0
https://www.opentable.com/r/mama-capri-brooklyn,10/31/2019,633.0
https://www.opentable.com/r/fabianes-brooklyn,8/26/2019,699.0
https://www.opentable.com/r/suite-704-brooklyn,12/31/2018,937.0
https://www.opentable.com/r/tambour-brooklyn,11/2/2018,996.0
https://www.opentable.com/r/avere-brooklyn,11/6/2018,992.0
https://www.opentable.com/r/union-pizza-works-brooklyn,9/22/2018,1037.0
https://www.opentable.com/r/pizza-secret-brooklyn,7/25/2018,1096.0
https://www.opentable.com/r/terre-pasta-natural-wine-brooklyn,3/16/2018,1227.0
https://www.opentable.com/r/archway-cafe-brooklyn,11/19/2017,1344.0
https://www.opentable.com/r/alta-calidad-brooklyn,12/27/2017,1306.0
https://www.opentable.com/r/beso-staten-island,6/19/2021,36.0
https://www.opentable.com/r/cecconis-dumbo-brooklyn,6/13/2017,1503.0
https://www.opentable.com/r/indian-table-brooklyn,6/18/2017,1498.0
https://www.opentable.com/r/faun-brooklyn,11/20/2019,613.0
https://www.opentable.com/r/il-colosseo-restaurant-and-pizzeria-brooklyn,5/16/2021,70.0
https://www.opentable.com/r/one-stop-brooklyn,3/14/2021,133.0
https://www.opentable.com/r/fragole-brooklyn,4/7/2018,1205.0
https://www.opentable.com/r/buffalo-wild-wings-atlantic-terminal-brooklyn,2/17/2017,1619.0
https://www.opentable.com/r/westville-dumbo-brooklyn,1/26/2017,1641.0
https://www.opentable.com/r/bella-gioia-brooklyn,1/21/2017,1646.0
https://www.opentable.com/r/leuca-brooklyn,11/4/2016,1724.0
https://www.opentable.com/r/doc-wine-bar-brooklyn,12/7/2016,1691.0
https://www.opentable.com/r/cheeseboat-brooklyn,9/7/2016,1782.0
https://www.opentable.com/r/the-meatball-shop-williamsburg-brooklyn,4/26/2019,821.0
https://www.opentable.com/r/luzzos-bk-brooklyn,3/17/2017,1591.0
https://www.opentable.com/r/la-locanda-brooklyn,2/14/2020,527.0
https://www.opentable.com/r/il-porto-ristorante-brooklyn,5/8/2016,1904.0
https://www.opentable.com/amarachi,1/15/2016,2018.0
https://www.opentable.com/mexico-2000-restaurant,1/9/2016,2024.0
https://www.opentable.com/motorino,9/11/2015,2144.0
https://www.opentable.com/lantagoniste,3/14/2015,2325.0
https://www.opentable.com/glasserie,8/30/2014,2521.0
https://www.opentable.com/bijans-brooklyn,8/29/2014,2522.0
https://www.opentable.com/la-nonna-ristorante-and-bar,4/11/2014,2662.0
https://www.opentable.com/shalom-japan,8/1/2013,2915.0
https://www.opentable.com/fabbrica-brooklyn,10/12/2012,3208.0
https://www.opentable.com/r/fonda-brooklyn,12/16/2011,3509.0
https://www.opentable.com/r/soco-brooklyn,7/8/2011,3670.0
https://www.opentable.com/benchmark-restaurant,8/22/2010,3990.0
https://www.opentable.com/marco-polo-ristorante,1/15/2010,4209.0
https://www.opentable.com/bacchus-brooklyn,5/11/2008,4823.0
https://www.opentable.com/r/baci-abbracci-brooklyn,5/10/2008,4824.0
https://www.opentable.com/r/simply-greek-brooklyn,,
https://www.opentable.com/r/hills-place-brooklyn,,
https://www.opentable.com/r/palenque-home-made-colombian-food-brooklyn,5/15/2021,71.0
https://www.opentable.com/r/parklife-brooklyn,3/27/2021,120.0
https://www.opentable.com/r/mera-restaurant-brooklyn,2/12/2021,163.0
https://www.opentable.com/r/republic-bar-and-lounge-brooklyn,,
https://www.opentable.com/r/mika-brooklyn,4/10/2021,106.0
https://www.opentable.com/r/van-brunt-stillhouse-brooklyn,4/4/2021,112.0
https://www.opentable.com/r/triangle-grill-brooklyn,,
https://www.opentable.com/r/tinys-cantina-brooklyn,5/5/2021,81.0
https://www.opentable.com/r/chinese-grill-master-brooklyn-brooklyn,,
https://www.opentable.com/r/revolucion-taco-stuyvesant-heights-brooklyn,,
https://www.opentable.com/r/revolucion-taco-bed-stuy-brooklyn,,
https://www.opentable.com/r/revolucion-taco-boerum-hill-brooklyn,,
https://www.opentable.com/r/revolucion-taco-williamsburg-brooklyn,,
https://www.opentable.com/r/revolucion-taco-park-slope-brooklyn,3/12/2021,135.0
https://www.opentable.com/r/bk-lobster-clinton-hill-brooklyn,11/5/2020,262.0
https://www.opentable.com/r/osteria-brooklyn,11/6/2020,261.0
https://www.opentable.com/r/end-zone-sports-bar-and-lounge-brooklyn,,
https://www.opentable.com/r/brooklyn-high-low-brooklyn,10/24/2020,274.0
https://www.opentable.com/r/elite-williamsburg-brooklyn,7/2/2020,388.0
https://www.opentable.com/r/aura-cocina-brooklyn,7/16/2020,374.0
https://www.opentable.com/r/pomp-and-circumstance-brooklyn,,
https://www.opentable.com/r/sallys-southern-staten-island,,
https://www.opentable.com/r/sakana-sushi-and-hibachi-steakhouse-staten-island,9/13/2020,315.0
https://www.opentable.com/r/pastavino-staten-island,11/8/2019,625.0
https://www.opentable.com/r/grand-sahara-mediterranean-grill-staten-island,2/1/2020,540.0
https://www.opentable.com/r/the-richmond-staten-island,7/26/2019,730.0
https://www.opentable.com/r/sofias-taqueria-staten-island,1/7/2019,930.0
https://www.opentable.com/r/taverna-on-the-bay-staten-island,12/31/2019,572.0
https://www.opentable.com/r/richmond-republic-staten-island,9/15/2018,1044.0
https://www.opentable.com/r/corner-house-bbq-staten-island,4/20/2018,1192.0
https://www.opentable.com/r/violettes-cellar-staten-island,11/6/2017,1357.0
https://www.opentable.com/r/lilyas-restaurant-and-grill-cafe-gourmand-staten-island,2/14/2021,161.0
https://www.opentable.com/r/bayou-staten-island,5/28/2021,58.0
https://www.opentable.com/r/incas-grill-peruvian-cuisine-staten-island-2,11/8/2016,1720.0
https://www.opentable.com/bocelli-ristorante,1/29/2016,2004.0
https://www.opentable.com/the-stone-house-at-clove-lakes-ny,11/23/2014,2436.0
https://www.opentable.com/r/taste-of-india-ii-staten-island,8/10/2013,2906.0
https://www.opentable.com/lorenzos-restaurant-bar-and-caberet-hilton-garden-inn-si,5/6/2012,3367.0
https://www.opentable.com/angelinas-ristorante-staten-island,4/7/2011,3762.0
https://www.opentable.com/r/navy-pier-prime-staten-island,10/3/2020,295.0
https://www.opentable.com/r/mimmos-brick-oven-pizza-staten-island,,
https://www.opentable.com/r/ohenrys-publick-house-staten-island,9/11/2020,317.0
https://www.opentable.com/r/tito-banditos-pine-hill,2/13/2020,528.0
https://www.opentable.com/r/flour-and-oak-staten-island,12/31/2019,572.0
https://www.opentable.com/r/mountain-fusion-inc-staten-island,2/11/2020,530.0
https://www.opentable.com/r/marmar-restaurant-staten-island,5/18/2019,799.0
https://www.opentable.com/r/panini-grill-staten-island,3/9/2019,869.0
https://www.opentable.com/r/philam-kusina-staten-island,11/3/2017,1360.0
https://www.opentable.com/r/vinum-wine-bar-and-restauarant-staten-island,10/18/2017,1376.0
https://www.opentable.com/r/bin-5-staten-island,12/13/2018,955.0
https://www.opentable.com/r/maizal-restaurant-staten-island,9/16/2017,1408.0
https://www.opentable.com/r/aunt-butchies-of-brooklyn-staten-island,11/2/2018,996.0
https://www.opentable.com/r/michaels-martinis-and-meatballs-staten-island,1/16/2015,2382.0
https://www.opentable.com/r/brunos-bakery-and-restaurant-staten-island,3/14/2014,2690.0
https://www.opentable.com/south-fin-grill,11/19/2005,5727.0
